original_image_file,cropped_image_file,Date,Tag Number,Tag Number 3,det_num,det_confidence,species1,prob1,Human_verified_spp,species2,prob2,species3,prob3,entropy,classification_precision,Species,Trademark/Cultivar,AscensionNumber,EYB_Inflorescence Type,RHS_InflorescentType,Flower Type,False Sepals,Color,SterileFloretLength(in),SterileFloretLength(cm),PanicleLength(in),AvgInflorescencesPerPanicle
Braatz_images\2019_09_19_done\1D\P9062777.JPG,P9062777_1.jpg,2019-09-19,D1,D1,1,0.7298,Bombus_impatiens,97.2,,Bombus_griseocollis,1.2,Bombus_vagans_sandersoni,0.4,0.1883,0.9491,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\2019_09_19_done\1D\P9062778.JPG,P9062778_1.jpg,2019-09-19,D1,D1,1,0.7124,Bombus_impatiens,97.5,,Bombus_affinis,2.2,Bombus_vagans_sandersoni,0.1,0.1322,0.9491,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\2019_09_19_done\1D\P9062781.JPG,P9062781_1.jpg,2019-09-19,D1,D1,1,0.7927,Bombus_impatiens,98.8,,Bombus_griseocollis,0.6,Bombus_vagans_sandersoni,0.3,0.0856,0.9491,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\2019_09_19_done\1D\P9062782.JPG,P9062782_1.jpg,2019-09-19,D1,D1,1,0.7634,Bombus_impatiens,99.1,,Bombus_griseocollis,0.2,Bombus_bimaculatus,0.1,0.0728,0.9491,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\2019_09_19_done\1D\P9062783.JPG,P9062783_1.jpg,2019-09-19,D1,D1,1,0.7266,Bombus_impatiens,98.2,,Bombus_bimaculatus,1,Bombus_affinis,0.3,0.1181,0.9491,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\2019_09_19_done\1D\P9062784.JPG,P9062784_1.jpg,2019-09-19,D1,D1,1,0.7378,Bombus_impatiens,96.5,,Bombus_affinis,0.9,Bombus_griseocollis,0.6,0.2409,0.9491,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\2019_09_19_done\1D\P9062785.JPG,P9062785_1.jpg,2019-09-19,D1,D1,1,0.7634,Bombus_impatiens,94.4,,Bombus_affinis,3.5,Bombus_griseocollis,0.8,0.3038,0.9491,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\2019_09_19_done\1D\P9062786.JPG,P9062786_1.jpg,2019-09-19,D1,D1,1,0.812,Bombus_impatiens,99.5,,Bombus_griseocollis,0.3,Bombus_affinis,0.1,0.0373,0.9491,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\2019_09_19_done\1D\P9062787.JPG,P9062787_1.jpg,2019-09-19,D1,D1,1,0.805,Bombus_impatiens,99.9,,Bombus_bimaculatus,0,Bombus_griseocollis,0,0.0117,0.9491,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\2019_09_19_done\2A\P9062701.JPG,P9062701_1.jpg,2019-09-19,A2,A2,1,0.8134,Bombus_impatiens,98.7,,Bombus_bimaculatus,0.4,Bombus_affinis,0.2,0.0993,0.9491,Hydrangea paniculata,Baby Lace,16012,Open,0,Lacy panicle,4,White,0,,0,NA
Braatz_images\2019_09_19_done\2A\P9062702.JPG,P9062702_1.jpg,2019-09-19,A2,A2,1,0.8426,Bombus_impatiens,99.8,,Bombus_bimaculatus,0,Apis_mellifera,0,0.0186,0.9491,Hydrangea paniculata,Baby Lace,16012,Open,0,Lacy panicle,4,White,0,,0,NA
Braatz_images\2019_09_19_done\2A\P9062703.JPG,P9062703_1.jpg,2019-09-19,A2,A2,1,0.824,Bombus_impatiens,99.7,,Bombus_affinis,0.1,Bombus_griseocollis,0.1,0.0249,0.9491,Hydrangea paniculata,Baby Lace,16012,Open,0,Lacy panicle,4,White,0,,0,NA
Braatz_images\2019_09_19_done\2A\P9062704.JPG,P9062704_1.jpg,2019-09-19,A2,A2,1,0.7461,Anthophora_abrupta,99.6,,Bombus_impatiens,0.2,Bombus_bimaculatus,0.1,0.0283,0.9013,Hydrangea paniculata,Baby Lace,16012,Open,0,Lacy panicle,4,White,0,,0,NA
Braatz_images\2019_09_19_done\2A\P9062705.JPG,P9062705_1.jpg,2019-09-19,A2,A2,1,0.7938,Bombus_impatiens,99.7,,Bombus_griseocollis,0.1,Andrena_vaga,0,0.0266,0.9491,Hydrangea paniculata,Baby Lace,16012,Open,0,Lacy panicle,4,White,0,,0,NA
Braatz_images\2019_09_19_done\2A\P9062706.JPG,P9062706_1.jpg,2019-09-19,A2,A2,1,0.7996,Bombus_impatiens,99.7,,Xylocopa_virginica,0.1,Apis_mellifera,0,0.0241,0.9491,Hydrangea paniculata,Baby Lace,16012,Open,0,Lacy panicle,4,White,0,,0,NA
Braatz_images\2019_09_19_done\3A\P9062685.JPG,P9062685_1.jpg,2019-09-19,A3,A3,1,0.7465,Coleoptera,43.3,,Lepidoptera,18,Apis_dorsata,9.6,2.2245,0.9916,Hydrangea paniculata,Sweet Summer,12022,Dense,0,Mop-like panicle,4,White,1,,9,361
Braatz_images\2019_09_19_done\3A\P9062686.JPG,P9062686_1.jpg,2019-09-19,A3,A3,1,0.7679,Bombus_griseocollis,35.2,,Bombus_impatiens,29.6,Bombus_affinis,27.6,1.4167,0.9572,Hydrangea paniculata,Sweet Summer,12022,Dense,0,Mop-like panicle,4,White,1,,9,361
Braatz_images\2019_09_19_done\3A\P9062687.JPG,P9062687_1.jpg,2019-09-19,A3,A3,1,0.7356,Bombus_impatiens,96.3,,Bombus_bimaculatus,1.9,Osmia,0.5,0.2184,0.9491,Hydrangea paniculata,Sweet Summer,12022,Dense,0,Mop-like panicle,4,White,1,,9,361
Braatz_images\2019_09_19_done\3A\P9062688.JPG,P9062688_1.jpg,2019-09-19,A3,A3,1,0.8421,Bombus_impatiens,96.1,,Bombus_bimaculatus,2.1,Bombus_griseocollis,0.6,0.2221,0.9491,Hydrangea paniculata,Sweet Summer,12022,Dense,0,Mop-like panicle,4,White,1,,9,361
Braatz_images\2019_09_19_done\3A\P9062689.JPG,P9062689_1.jpg,2019-09-19,A3,A3,1,0.8753,Bombus_impatiens,97.8,,Bombus_griseocollis,1.2,Bombus_bimaculatus,0.4,0.1458,0.9491,Hydrangea paniculata,Sweet Summer,12022,Dense,0,Mop-like panicle,4,White,1,,9,361
Braatz_images\2019_09_19_done\3A\P9062690.JPG,P9062690_1.jpg,2019-09-19,A3,A3,1,0.8123,Bombus_impatiens,75.3,,Bombus_griseocollis,9.6,Anthophora,6.8,1.0301,0.9491,Hydrangea paniculata,Sweet Summer,12022,Dense,0,Mop-like panicle,4,White,1,,9,361
Braatz_images\2019_09_19_done\3A\P9062691.JPG,P9062691_1.jpg,2019-09-19,A3,A3,1,0.8446,Bombus_impatiens,94.6,,Bombus_bimaculatus,3.6,Bombus_vagans_sandersoni,0.8,0.2843,0.9491,Hydrangea paniculata,Sweet Summer,12022,Dense,0,Mop-like panicle,4,White,1,,9,361
Braatz_images\2019_09_19_done\3A\P9062692.JPG,P9062692_1.jpg,2019-09-19,A3,A3,1,0.8493,Bombus_impatiens,71.4,,Bombus_bimaculatus,17,Bombus_griseocollis,2.6,1.0459,0.9491,Hydrangea paniculata,Sweet Summer,12022,Dense,0,Mop-like panicle,4,White,1,,9,361
Braatz_images\2019_09_19_done\3A\P9062693.JPG,P9062693_1.jpg,2019-09-19,A3,A3,1,0.876,Bombus_impatiens,96.8,,Bombus_griseocollis,1.1,Bombus_bimaculatus,0.7,0.225,0.9491,Hydrangea paniculata,Sweet Summer,12022,Dense,0,Mop-like panicle,4,White,1,,9,361
Braatz_images\2019_09_19_done\3A\P9062694.JPG,P9062694_1.jpg,2019-09-19,A3,A3,1,0.7213,Bombus_impatiens,99.1,,Bombus_griseocollis,0.1,Habropoda,0.1,0.0826,0.9491,Hydrangea paniculata,Sweet Summer,12022,Dense,0,Mop-like panicle,4,White,1,,9,361
Braatz_images\2019_09_19_done\3A\P9062695.JPG,P9062695_1.jpg,2019-09-19,A3,A3,1,0.7168,Bombus_perplexus,36.5,,Bombus_impatiens,22.1,Bombus_vagans_sandersoni,14.4,1.7878,0.9607,Hydrangea paniculata,Sweet Summer,12022,Dense,0,Mop-like panicle,4,White,1,,9,361
Braatz_images\2019_09_19_done\3A\P9062696.JPG,P9062696_1.jpg,2019-09-19,A3,A3,1,0.7461,Bombus_impatiens,63.6,,Melecta,12.6,Andrena_cineraria,9.1,1.392,0.9491,Hydrangea paniculata,Sweet Summer,12022,Dense,0,Mop-like panicle,4,White,1,,9,361
Braatz_images\2019_09_19_done\3A\P9062698.JPG,P9062698_1.jpg,2019-09-19,A3,A3,1,0.74,Bombus_impatiens,98.5,,Bombus_vagans_sandersoni,0.5,Bombus_rufocinctus,0.3,0.1047,0.9491,Hydrangea paniculata,Sweet Summer,12022,Dense,0,Mop-like panicle,4,White,1,,9,361
Braatz_images\2019_09_19_done\3A\P9062699.JPG,P9062699_1.jpg,2019-09-19,A3,A3,1,0.7565,Bombus_impatiens,98.9,,Habropoda,0.4,Bombus_griseocollis,0.3,0.0818,0.9491,Hydrangea paniculata,Sweet Summer,12022,Dense,0,Mop-like panicle,4,White,1,,9,361
Braatz_images\2019_09_19_done\3C\P9062761.JPG,P9062761_1.jpg,2019-09-19,C3,C3,1,0.8114,Wasp,98.3,,Coleoptera,1.6,Diptera,0.1,0.0895,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_09_19_done\3C\P9062762.JPG,P9062762_1.jpg,2019-09-19,C3,C3,1,0.874,Wasp,98.3,,Coleoptera,1.6,Sphecodes,0,0.0878,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_09_19_done\3C\P9062763.JPG,P9062763_1.jpg,2019-09-19,C3,C3,1,0.807,Wasp,99.6,,Coleoptera,0.3,Sphecodes,0.1,0.0298,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_09_19_done\3C\P9062764.JPG,P9062764_1.jpg,2019-09-19,C3,C3,1,0.8038,Wasp,98.5,,Syrphidae,1,Coleoptera,0.5,0.0868,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_09_19_done\3C\P9062766.JPG,P9062766_1.jpg,2019-09-19,C3,C3,1,0.7358,Coleoptera,53.6,,Wasp,45.9,Syrphidae,0.5,0.7211,0.9916,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_09_19_done\5D\P9062790.JPG,P9062790_1.jpg,2019-09-19,D5,D5,1,0.7168,Bombus_impatiens,57.3,,Bombus_affinis,35.9,Bombus_griseocollis,5.2,0.9376,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062791.JPG,P9062791_1.jpg,2019-09-19,D5,D5,1,0.7721,Bombus_impatiens,98.8,,Bombus_griseocollis,0.5,Bombus_bimaculatus,0.4,0.0865,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062792.JPG,P9062792_1.jpg,2019-09-19,D5,D5,1,0.7121,Bombus_impatiens,94.7,,Syrphidae,2.9,Bombus_griseocollis,0.6,0.3009,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062793.JPG,P9062793_1.jpg,2019-09-19,D5,D5,1,0.8152,Bombus_impatiens,95.2,,Bombus_griseocollis,0.3,Bombus_vagans_sandersoni,0.2,0.3841,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062794.JPG,P9062794_1.jpg,2019-09-19,D5,D5,1,0.7886,Bombus_impatiens,96.8,,Bombus_griseocollis,1.3,Bombus_affinis,1.1,0.1917,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062795.JPG,P9062795_1.jpg,2019-09-19,D5,D5,1,0.7469,Bombus_impatiens,98.8,,Apis_laboriosa,0.5,Bombus_griseocollis,0.2,0.0906,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062796.JPG,P9062796_1.jpg,2019-09-19,D5,D5,1,0.7685,Bombus_impatiens,98.5,,Bombus_rufocinctus,0.3,Bombus_affinis,0.2,0.1246,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062797.JPG,P9062797_1.jpg,2019-09-19,D5,D5,1,0.7991,Bombus_impatiens,98.2,,Bombus_griseocollis,0.8,Bombus_auricomus,0.2,0.1361,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062798.JPG,P9062798_1.jpg,2019-09-19,D5,D5,1,0.7943,Diptera,73.9,,Syrphidae,23.8,Coleoptera,2,0.674,0.9755,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062800.JPG,P9062800_1.jpg,2019-09-19,D5,D5,1,0.755,Diptera,93.4,,Syrphidae,5.9,Coleoptera,0.5,0.2768,0.9755,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062801.JPG,P9062801_1.jpg,2019-09-19,D5,D5,1,0.7629,Diptera,94,,Syrphidae,5.3,Coleoptera,0.5,0.2583,0.9755,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062802.JPG,P9062802_1.jpg,2019-09-19,D5,D5,1,0.7341,Bombus_impatiens,86.9,,Bombus_griseocollis,4.6,Bombus_affinis,3.5,0.6188,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062803.JPG,P9062803_1.jpg,2019-09-19,D5,D5,1,0.7644,Bombus_impatiens,77.9,,Bombus_affinis,19.4,Bombus_griseocollis,1.2,0.6525,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062804.JPG,P9062804_1.jpg,2019-09-19,D5,D5,1,0.7462,Bombus_impatiens,98.1,,Xylocopa_virginica,1.5,Bombus_griseocollis,0.3,0.1066,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062805.JPG,P9062805_1.jpg,2019-09-19,D5,D5,1,0.7631,Bombus_impatiens,99.4,,Bombus_affinis,0.4,Bombus_griseocollis,0.1,0.0432,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062806.JPG,P9062806_1.jpg,2019-09-19,D5,D5,1,0.8062,Bombus_impatiens,98.6,,Xylocopa_virginica,0.3,Bombus_bimaculatus,0.3,0.1176,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062808.JPG,P9062808_1.jpg,2019-09-19,D5,D5,1,0.7924,Wasp,100,,Nomada,0,Syrphidae,0,0.0032,0.9575,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062809.JPG,P9062809_1.jpg,2019-09-19,D5,D5,1,0.7608,Wasp,98.8,,Syrphidae,1.1,Ceratina,0,0.0648,0.9575,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062811.JPG,P9062811_1.jpg,2019-09-19,D5,D5,1,0.8387,Lepidoptera,100,,Coleoptera,0,Diptera,0,0.0025,0.9686,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062812.JPG,P9062812_1.jpg,2019-09-19,D5,D5,1,0.8257,Lepidoptera,100,,Coleoptera,0,Diptera,0,0.001,0.9686,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062813.JPG,P9062813_1.jpg,2019-09-19,D5,D5,1,0.7971,Lepidoptera,99.7,,Thyreus,0.1,Coleoptera,0.1,0.0275,0.9686,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062814.JPG,P9062814_1.jpg,2019-09-19,D5,D5,1,0.8462,Bombus_impatiens,97.9,,Bombus_griseocollis,1.1,Bombus_affinis,0.6,0.1324,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062815.JPG,P9062815_1.jpg,2019-09-19,D5,D5,1,0.7575,Bombus_impatiens,91.1,,Bombus_bimaculatus,2,Bombus_griseocollis,1.5,0.5429,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\5D\P9062816.JPG,P9062816_1.jpg,2019-09-19,D5,D5,1,0.762,Bombus_impatiens,97.9,,Bombus_bimaculatus,1.5,Bombus_griseocollis,0.2,0.1276,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\2019_09_19_done\6A\P9062709.JPG,P9062709_1.jpg,2019-09-19,A6,A6,1,0.7665,Bombus_impatiens,84.1,,Bombus_griseocollis,9.9,Bombus_affinis,1.7,0.6584,0.9491,Hydrangea paniculata,Honey Comb,11031,Open,0,Lacy panicle,4,White,2,,12,189.5
Braatz_images\2019_09_19_done\6A\P9062710.JPG,P9062710_1.jpg,2019-09-19,A6,A6,1,0.7558,Bombus_vagans_sandersoni,24.2,,Bombus_impatiens,22.5,Bombus_rufocinctus,17.3,2.0361,0.871,Hydrangea paniculata,Honey Comb,11031,Open,0,Lacy panicle,4,White,2,,12,189.5
Braatz_images\2019_09_19_done\6A\P9062711.JPG,P9062711_1.jpg,2019-09-19,A6,A6,1,0.7451,Bombus_impatiens,73.2,,Bombus_mixtus,5.5,Bombus_rufocinctus,4.2,1.2594,0.9491,Hydrangea paniculata,Honey Comb,11031,Open,0,Lacy panicle,4,White,2,,12,189.5
Braatz_images\2019_09_19_done\6A\P9062712.JPG,P9062712_1.jpg,2019-09-19,A6,A6,1,0.7454,Bombus_impatiens,96.7,,Bombus_affinis,1.4,Bombus_griseocollis,0.9,0.2006,0.9491,Hydrangea paniculata,Honey Comb,11031,Open,0,Lacy panicle,4,White,2,,12,189.5
Braatz_images\2019_09_19_done\6A\P9062713.JPG,P9062713_1.jpg,2019-09-19,A6,A6,1,0.8046,Bombus_impatiens,97.3,,Bombus_bimaculatus,1.9,Bombus_griseocollis,0.3,0.1636,0.9491,Hydrangea paniculata,Honey Comb,11031,Open,0,Lacy panicle,4,White,2,,12,189.5
Braatz_images\2019_09_19_done\6A\P9062714.JPG,P9062714_1.jpg,2019-09-19,A6,A6,1,0.7481,Bombus_bimaculatus,42.2,,Bombus_affinis,20.7,Bombus_citrinus,6.2,2.1826,0.9318,Hydrangea paniculata,Honey Comb,11031,Open,0,Lacy panicle,4,White,2,,12,189.5
Braatz_images\2019_09_19_done\6A\P9062715.JPG,P9062715_1.jpg,2019-09-19,A6,A6,1,0.7099,Apis_mellifera,94.4,,Syrphidae,0.5,Xylocopa,0.4,0.4485,0.9707,Hydrangea paniculata,Honey Comb,11031,Open,0,Lacy panicle,4,White,2,,12,189.5
Braatz_images\2019_09_19_done\6A\P9062716.JPG,P9062716_1.jpg,2019-09-19,A6,A6,1,0.7498,Apis_mellifera,98.5,,Apis_mellifera,0.7,Meliponini,0.1,0.1183,0.9707,Hydrangea paniculata,Honey Comb,11031,Open,0,Lacy panicle,4,White,2,,12,189.5
Braatz_images\2019_09_19_done\6A\P9062717.JPG,P9062717_1.jpg,2019-09-19,A6,A6,1,0.8208,Bombus_impatiens,99.1,,Bombus_bimaculatus,0.5,Bombus_griseocollis,0.2,0.0672,0.9491,Hydrangea paniculata,Honey Comb,11031,Open,0,Lacy panicle,4,White,2,,12,189.5
Braatz_images\2019_09_19_done\6A\P9062718.JPG,P9062718_1.jpg,2019-09-19,A6,A6,1,0.8291,Bombus_impatiens,98.3,,Bombus_griseocollis,0.7,Bombus_bimaculatus,0.3,0.1292,0.9491,Hydrangea paniculata,Honey Comb,11031,Open,0,Lacy panicle,4,White,2,,12,189.5
Braatz_images\2019_09_19_done\6A\P9062719.JPG,P9062719_1.jpg,2019-09-19,A6,A6,1,0.8162,Bombus_impatiens,98.9,,Bombus_griseocollis,0.4,Bombus_bimaculatus,0.3,0.0825,0.9491,Hydrangea paniculata,Honey Comb,11031,Open,0,Lacy panicle,4,White,2,,12,189.5
Braatz_images\2019_09_19_done\6A\P9062720.JPG,P9062720_1.jpg,2019-09-19,A6,A6,1,0.8295,Bombus_impatiens,76,,Bombus_bimaculatus,15.5,Bombus_griseocollis,6.1,0.8049,0.9491,Hydrangea paniculata,Honey Comb,11031,Open,0,Lacy panicle,4,White,2,,12,189.5
Braatz_images\2019_09_19_done\6B\apis_mellifera_x1.png,apis_mellifera_x1_1.jpg,2019-09-19,B6,B6,1,0.8717,Apis_mellifera,99,,Apis_mellifera,0.4,Meliponini,0.2,0.0725,0.9707,Hydrangea paniculata,Mega Pearl,1128,Half-open,Half-open,Lacy panicle,4,Pink-white,0,,0,154.8
Braatz_images\2019_09_19_done\6B\bombus_impatiens_f.png,bombus_impatiens_f_1.jpg,2019-09-19,B6,B6,1,0.8677,Bombus_impatiens,99.5,,Habropoda,0.2,Xylocopa_virginica,0.1,0.04,0.9491,Hydrangea paniculata,Mega Pearl,1128,Half-open,Half-open,Lacy panicle,4,Pink-white,0,,0,154.8
Braatz_images\2019_09_19_done\6B\P9062728.JPG,P9062728_1.jpg,2019-09-19,B6,B6,1,0.8133,Bombus_impatiens,98.6,,Megachile,0.2,Bombus_bimaculatus,0.2,0.1131,0.9491,Hydrangea paniculata,Mega Pearl,1128,Half-open,Half-open,Lacy panicle,4,Pink-white,0,,0,154.8
Braatz_images\2019_09_19_done\6B\P9062729.JPG,P9062729_1.jpg,2019-09-19,B6,B6,1,0.8364,Bombus_impatiens,97.8,,Bombus_affinis,0.6,Xylocopa_virginica,0.4,0.1704,0.9491,Hydrangea paniculata,Mega Pearl,1128,Half-open,Half-open,Lacy panicle,4,Pink-white,0,,0,154.8
Braatz_images\2019_09_19_done\6B\P9062730.JPG,P9062730_1.jpg,2019-09-19,B6,B6,1,0.815,Bombus_impatiens,95.2,,Bombus_griseocollis,2.2,Bombus_affinis,0.9,0.2844,0.9491,Hydrangea paniculata,Mega Pearl,1128,Half-open,Half-open,Lacy panicle,4,Pink-white,0,,0,154.8
Braatz_images\2019_09_19_done\6B\P9062731.JPG,P9062731_1.jpg,2019-09-19,B6,B6,1,0.8107,Bombus_impatiens,99.5,,Bombus_griseocollis,0.3,Bombus_bimaculatus,0.1,0.0364,0.9491,Hydrangea paniculata,Mega Pearl,1128,Half-open,Half-open,Lacy panicle,4,Pink-white,0,,0,154.8
Braatz_images\2019_09_19_done\6B\P9062732.JPG,P9062732_1.jpg,2019-09-19,B6,B6,1,0.7685,Apis_mellifera,25,,Bombus_impatiens,20.8,Megachile,19.8,2.1774,0.9707,Hydrangea paniculata,Mega Pearl,1128,Half-open,Half-open,Lacy panicle,4,Pink-white,0,,0,154.8
Braatz_images\2019_09_19_done\6B\P9062733.JPG,P9062733_1.jpg,2019-09-19,B6,B6,1,0.772,Bombus_impatiens,92.3,,Bombus_affinis,5.6,Bombus_griseocollis,1,0.3585,0.9491,Hydrangea paniculata,Mega Pearl,1128,Half-open,Half-open,Lacy panicle,4,Pink-white,0,,0,154.8
Braatz_images\2019_09_19_done\6B\P9062734.JPG,P9062734_1.jpg,2019-09-19,B6,B6,1,0.7341,Bombus_impatiens,95.3,,Bombus_affinis,1.2,Xylocopa_virginica,1,0.2904,0.9491,Hydrangea paniculata,Mega Pearl,1128,Half-open,Half-open,Lacy panicle,4,Pink-white,0,,0,154.8
Braatz_images\2019_09_19_done\6B\P9062735.JPG,P9062735_1.jpg,2019-09-19,B6,B6,1,0.7309,Bombus_impatiens,95.9,,Diadasia,1.9,Bombus_bimaculatus,0.7,0.2573,0.9491,Hydrangea paniculata,Mega Pearl,1128,Half-open,Half-open,Lacy panicle,4,Pink-white,0,,0,154.8
Braatz_images\2019_09_19_done\6B\P9062736.JPG,P9062736_1.jpg,2019-09-19,B6,B6,1,0.771,Bombus_impatiens,93.3,,Andrena_vaga,1.4,Xylocopa_virginica,1.2,0.411,0.9491,Hydrangea paniculata,Mega Pearl,1128,Half-open,Half-open,Lacy panicle,4,Pink-white,0,,0,154.8
Braatz_images\2019_09_19_done\8A\P9062723.JPG,P9062723_1.jpg,2019-09-19,8A,A8,1,0.7606,Apis_mellifera,91.1,,Apis_mellifera,6.3,Apis_florea,0.7,0.4377,0.9707,Hydrangea paniculata,Mega Pearl,1128,Dense,Half-open,Mop-like panicle,4,Pink-white,0,,0,36.1
Braatz_images\2019_09_19_done\8A\P9062724.JPG,P9062724_1.jpg,2019-09-19,8A,A8,1,0.8018,Apis_mellifera,99.7,,Apis_mellifera,0.2,Meliponini,0.1,0.0268,0.9707,Hydrangea paniculata,Mega Pearl,1128,Dense,Half-open,Mop-like panicle,4,Pink-white,0,,0,36.1
Braatz_images\2019_09_19_done\8A\P9062725.JPG,P9062725_1.jpg,2019-09-19,8A,A8,1,0.8589,Apis_mellifera,99.7,,Apis_mellifera,0.2,Colletes_hederae,0,0.0242,0.9707,Hydrangea paniculata,Mega Pearl,1128,Dense,Half-open,Mop-like panicle,4,Pink-white,0,,0,36.1
Braatz_images\2019_09_19_done\8A\P9062726.JPG,P9062726_1.jpg,2019-09-19,8A,A8,1,0.8685,Apis_mellifera,98.2,,Apis_mellifera,0.9,Halictus_scabiosae,0.5,0.1187,0.9707,Hydrangea paniculata,Mega Pearl,1128,Dense,Half-open,Mop-like panicle,4,Pink-white,0,,0,36.1
